[2025-07-11 22:30:26,334][asyncio][DEBUG] - Using selector: EpollSelector
Inertia: [[0.007000000681728125, 0.007000000681728125, 0.011999999172985554]]
Thrust2Weight: [[0.8999204039573669, 0.8999204039573669, 0.8999204039573669, 0.8999204039573669]]
Force2Moment: [[62.499996185302734, 62.499996185302734, 62.499996185302734, 62.499996185302734]]
[2025-07-11 22:30:46,536][root][INFO] - Default parameters:
Mass: [[0.6800000071525574]]
Inertia: [[0.007000000681728125, 0.007000000681728125, 0.011999999172985554]]
Thrust2Weight: [[0.8999204039573669, 0.8999204039573669, 0.8999204039573669, 0.8999204039573669]]
Force2Moment: [[62.499996185302734, 62.499996185302734, 62.499996185302734, 62.499996185302734]]
[2025-07-11 22:30:46,705][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:46,907][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:46,911][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:47,093][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:47,097][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:47,349][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:47,353][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:47,554][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:47,559][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): storage.googleapis.com:443
[2025-07-11 22:30:47,757][urllib3.connectionpool][DEBUG] - https://storage.googleapis.com:443 "GET /wandb-production.appspot.com/alesr_kth/PEG/xi6iwbcl/artifact/1873521143/wandb_manifest.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250711%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250711T203047Z&X-Goog-Expires=3599&X-Goog-Signature=825f5a9c3a3aa6f3d58f542c4050f26e5e7b95c6a45c868b0e4a14ac2be22405a682901f308ea3f168c7fa879414fb2c074e5c4ca9185e79a398e7cf9b9a512d7398454039e105a538525bfc2cff3c01a81ef801c8cb92c566cb26c8cd08096bcc69a0e92b3353a64d5617ff261df8a94cddc1857912b6ce6e309f1408107710cdd718cdb650321a033ef246ee5d3e1feee002d7f006290c3863d230ddd3ad5b080579580208e1a4004509b1830e8a8380fd6db4dd5643ef2722afc108ce8788da14c010d068f4a8e0f56ef93495c48f4ac7be5430c61a5dd8078a57741e6c86746ca4a061b3a7ba31471be49ab110de5d593f3673a64ff218c8e69fdfd3b030&X-Goog-SignedHeaders=host&X-User=alesr HTTP/11" 200 343
[2025-07-11 22:30:47,814][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:48,007][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:48,011][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:48,180][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:48,186][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:48,468][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:48,472][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:48,652][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:48,658][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): storage.googleapis.com:443
[2025-07-11 22:30:48,855][urllib3.connectionpool][DEBUG] - https://storage.googleapis.com:443 "GET /wandb-production.appspot.com/alesr_kth/PEG/ujv5a1bh/artifact/1873518909/wandb_manifest.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250711%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250711T203048Z&X-Goog-Expires=3599&X-Goog-Signature=1cbd5e085a55b492ce538ace80a654802750637d4f73278c757f42393f8537975f83cefae55d704e6863b837ee649d4a1818edac077c3f7e2f0a808224b0af696a63b0d722f00105249670d3eb7b6350e8b0effb7790bdfdd26142c94021ecc98c969b8dcbf8ee0fb15666a5bab2181409cefeb745a2a1f055500051ee88eb09674a6f98d5597382f7be94d8e55a4b87f96f9e7cf6b538c3774a1fc94abf10fde17c38d1fec51d5714645e19575395ae9674672bd972a4cad7a6f7acaaf45785ece2153d793cf12ca750f27cca54289a65028239e204b483f3ffa03c07cd83e5b62f037873dba375eb4c6e82db83868d4687349391af6a8f11ffbf18a62dd4c2&X-Goog-SignedHeaders=host&X-User=alesr HTTP/11" 200 343
[2025-07-11 22:30:48,906][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:49,101][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:49,104][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:49,285][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:49,290][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:49,559][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:49,563][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:30:49,781][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:30:49,785][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): storage.googleapis.com:443
[2025-07-11 22:30:49,997][urllib3.connectionpool][DEBUG] - https://storage.googleapis.com:443 "GET /wandb-production.appspot.com/alesr_kth/PEG/g2roicav/artifact/1873524687/wandb_manifest.json?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com%2F20250711%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250711T203049Z&X-Goog-Expires=3599&X-Goog-Signature=471154b7780a774fdd335ddf978630c2c3af29b53a7135a1a23b99223e4ab9bfc4690eefb274c63f47bc5218eef55fa1e482375d9239057f6b7a8a5f11360b7603e6a3cd8437188c2c9190c117c840d75296497052558dca3ee6bace7488177aedbd1e64f83e8b945bf9b746c6586a64107c7ec892cceb57efa0a4abf5a29f6f6faa6298a7e9749e9c6472b78bad3b3ff7c705659fe7519da1424ae42e0c286da35dabdb1825ba1d4cab841e53735e27da18f97011040ca753f77039e8f7fc08166f66ca1a4969ecf43bfb1e9f94b56e010e0617c0a41d828d083ffc44110d7302a14b8138030620ee227ed5bf442477d6f5b5f764e736d17d04ef5a9619be0b&X-Goog-SignedHeaders=host&X-User=alesr HTTP/11" 200 343
[2025-07-11 22:30:51,650][root][INFO] - Eval at 8192 steps.
[2025-07-11 22:31:17,584][root][INFO] - Saved checkpoint to /home/alesr/Repositories/Omnidrones-PEG/wandb/run-20250711_223035-vpggblht/files/checkpoint_8192.pt
[2025-07-11 22:31:17,607][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:31:17,806][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:31:24,672][root][INFO] - Final Eval at 49152 steps.
[2025-07-11 22:31:51,827][urllib3.connectionpool][DEBUG] - Starting new HTTPS connection (1): api.wandb.ai:443
[2025-07-11 22:31:52,014][urllib3.connectionpool][DEBUG] - https://api.wandb.ai:443 "POST /graphql HTTP/11" 200 None
[2025-07-11 22:31:52,023][root][INFO] - Saved checkpoint to /home/alesr/Repositories/Omnidrones-PEG/wandb/run-20250711_223035-vpggblht/files/checkpoint_final.pt
